ID,Cell_type,Brain_region,Trough_Peak_latency,ACG_tau_decay,ACG_tau_rise,Peak_asymmetry,Burst_index
520,Narrow Interneuron,SCm,0.275,11.5603465163142,13.222888209521,0.992332717427293,13.5498419994255
521,Narrow Interneuron,VISp,0.266666666666667,7.78160335706555,5.81543377050711,1.03114779823131,0.42407277816655
522,Narrow Interneuron,SCs,0.216666666666667,15.2675945993626,1.7568340121082,1.01012460780625,10.448505640958
523,Wide Interneuron,MRN,0.675,7.228762880813,10.2796105055898,-0.726494268400717,0.0970220941402498
524,Narrow Interneuron,SCs,0.208333333333333,11.5242271446974,6.11603027849206,0.944324304476284,10.7490417136415
525,Narrow Interneuron,MRN,0.275,5.32659262096952,4.67594682377507,1.01323098056179,0.93427458617332
526,Wide Interneuron,SCm,0.716666666666667,15.7499648965646,6.38166290950137,-0.940126023951323,3.41275852024468
527,Narrow Interneuron,VISp,0.341666666666667,26.5549806114093,40.7191496765452,0.222760094609573,0.117547000895255
528,Narrow Interneuron,SCm,0.283333333333333,3.04314100852872,0.126637643581246,1.01086677510339,12.3999189627229
529,Narrow Interneuron,MRN,0.208333333333333,18.0492406633752,2.41805277793891,0.843737112806306,6.71110193974412
530,Wide Interneuron,VISp,0.508333333333333,37.2744475702218,7.14554817458426,1.04647758532158,0
531,Narrow Interneuron,SCs,0.158333333333333,19.1074517691628,10.3605302467965,0.951366376348951,0.160466039984112
532,Wide Interneuron,VISp,0.45,56.1210474767219,1.03793743715835,0.91122498057357,108.769230769231
533,Narrow Interneuron,MRN,0.158333333333333,60.6351313426739,2.77634963729885,1.01780255589364,2.11338199513382
534,Narrow Interneuron,MRN,0.341666666666667,178.146875768743,1.26269820242071,-0.614739637249271,5.1764475743349
535,Narrow Interneuron,SCm,0.175,4.49360493074219,4.49025780366793,0.800821894811494,5.24675324675324
536,Narrow Interneuron,MRN,0.166666666666667,191.608118378889,3.09832036985242,0.243914904569322,1.53443481765061
537,Narrow Interneuron,MRN,0.166666666666667,86.3410071365302,15.3009779221368,1.00364421231448,0.316385542168675
538,Narrow Interneuron,SCm,0.383333333333333,5.26586200713808,4.07000560195483,1.01043339526994,0.0493404982901808
539,Narrow Interneuron,MRN,0.183333333333333,140.358148989065,2.43812619425011,1.02344868120372,0.623319374035707
540,Narrow Interneuron,MRN,0.241666666666667,114.150005366757,4.46724434088357,1.01786817010391,0.327487103905674
541,Narrow Interneuron,MRN,0.225,52.2449325611384,18.7465262114291,0.88889093189288,0.857749469214437
542,Narrow Interneuron,MRN,0.241666666666667,49.5951351449449,14.4304479526988,0.692551058838252,1.47087378640777
543,Narrow Interneuron,SCm,0.25,179.950775404233,2.2113818984772,1.02237258699568,0.179074973744273
544,Narrow Interneuron,MRN,0.216666666666667,25.1350036651537,6.18041955863626,1.01045416169906,0.0212586362531681
545,Narrow Interneuron,MRN,0.183333333333333,332.388499011784,2.67711479861141,1.00185876184166,0.936520707202768
546,Narrow Interneuron,MRN,0.241666666666667,320.998410727556,2.19151886984256,0.943649705547475,1.568817649206
547,Narrow Interneuron,MRN,0.35,13.7460822171719,10.3082266648409,1.01845399057368,0.0919733491670187
548,Narrow Interneuron,MRN,0.141666666666667,178.521976298523,3.82464151034092,0.809728534660158,0.894123070552063
549,Narrow Interneuron,MRN,0.141666666666667,338.562261176688,2.31796960421152,0.914704499637736,3.06815159467526
550,Wide Interneuron,SCm,0.558333333333333,10.5138065853642,6.74159542216963,-0.852509261768895,0.622074238825023
551,Narrow Interneuron,MRN,0.191666666666667,36.6780539917845,1.37016571060657,1.01795910854282,4.16008786984279
552,Wide Interneuron,MRN,0.841666666666667,494.720204295673,4.10011207587389,-0.873487887222594,0.553370268909008
553,Narrow Interneuron,MRN,0.141666666666667,262.331492668088,0.768481488016436,0.52392886908899,4.20449104113011
554,Narrow Interneuron,SCm,0.233333333333333,160.995649904378,1.83510215663934,0.600280876157082,0.406528587016944
555,Narrow Interneuron,MRN,0.233333333333333,351.458057263556,2.56933559446447,0.380950097626614,1.54185517007318
556,Narrow Interneuron,MRN,0.175,164.762428506184,2.40925080538722,1.0144159228513,1.42755227957702
557,Narrow Interneuron,SCm,0.191666666666667,15.5826335325898,7.48068297843988,1.01953712846585,1.57892395256432
558,Narrow Interneuron,MRN,0.15,70.2612848158865,4.23541288620874,0.93369110174116,0.335646228915499
559,Pyramidal Cell,RSP,0.866666666666667,11.5216697003503,2.20614377064086,0.758475927039617,0
560,Pyramidal Cell,CA1,0.541666666666667,4.11935031869016,0.391626042119171,0.781076323911117,21.7033929222911
561,Pyramidal Cell,CA1,0.575,1.96318429998626,1.95104144538928,0.856871603785313,7.20792951541849
562,Pyramidal Cell,CA1,0.491666666666667,5.29362635307291,0.511263726140444,0.919939237162867,19.5380971180418
563,Narrow Interneuron,RSP,0.225,13.4116259473649,8.72242075185049,1.01476080366924,2.01496259351621
564,Pyramidal Cell,CA1,0.466666666666667,5.18601173308209,0.844144526861534,0.0932984477152495,136.727891156462
565,Wide Interneuron,RSP,0.641666666666667,4.15764012326194,3.16452143872758,0.954721923399927,0.17211997273347
566,Wide Interneuron,RSP,0.541666666666667,4.44695690886791,4.20325081886539,-0.00071076164167989,0.808000000000001
567,Pyramidal Cell,RSP,0.6,2.6404864924968,2.25585989659776,0.958603368895594,0.24734693877551
568,Wide Interneuron,CA1,0.566666666666667,16.6340473291681,4.42164487668707,0.838854130756729,0
569,Wide Interneuron,CA1,0.658333333333333,154.660388427889,3.41472187220963,-0.878049709781588,2.06422058758754
570,Pyramidal Cell,CA1,0.483333333333333,8.13611050080232,1.0084822280819,0.11048311587856,38.1789727126806
571,Narrow Interneuron,PAG,0.166666666666667,156.120216754661,4.51045096895059,0.362530928672886,9.21098003629764
572,Wide Interneuron,RSP,0.475,6.84354037113123,3.58458696863817,1.06819354727588,0
573,Narrow Interneuron,CA1,0.208333333333333,7.00329163786838,0.991882713984406,1.08587022758519,7.75243243243244
574,Wide Interneuron,CA1,0.566666666666667,4.34015129253461,4.31011724966902,0.125116460511055,1.85633908477119
575,Pyramidal Cell,CA1,0.575,1.35298593741742,0.929949009233575,0.405181352138537,3.80683156654888
576,Narrow Interneuron,PAG,0.166666666666667,18.8921917395782,2.7188349087402,0.362531007054601,8.43887423043095
577,Pyramidal Cell,CA1,0.525,6.46173508242446,0.278326564156438,-0.143985965609398,123.78798185941
578,Narrow Interneuron,CA1,0.316666666666667,16.2937287517736,0.640319996101237,1.02835817547663,25.5208581644815
579,Narrow Interneuron,CA1,0.341666666666667,6.77364423992744,6.62097322943706,1.03517365103604,5.99152542372881
580,Pyramidal Cell,CA1,0.725,9.07184440169578,0.53554911770057,0.724821294770261,29.1346153846154
581,Wide Interneuron,RSP,0.558333333333333,7.27714458655199,4.23131303649931,1.0937144761471,0.965737051792829
582,Narrow Interneuron,RSP,0.216666666666667,13.2784300102843,22.3970255544181,0.71747667722833,0.327390599675851
583,Wide Interneuron,PAG,0.55,269.138506360914,4.29883373242902,-0.964375072810835,5.6564076690212
584,Wide Interneuron,RSP,0.575,10.0830120186815,10.0332969969208,0.117532251771147,0.357311320754717
585,Wide Interneuron,RSP,0.575,5.52039954584549,4.39369323681475,1.0115809798853,0
586,Pyramidal Cell,CA1,0.466666666666667,6.55094841206211,0.893033401707669,1.00929090252059,16.0421393841167
587,Wide Interneuron,CA1,0.675,17.8898885058773,23.3053110398876,0.916050622699476,1.36527259148618
588,Narrow Interneuron,RSP,0.241666666666667,6.45005598434402,4.06393416990554,1.01699218526961,4.97536945812808
589,Narrow Interneuron,PAG,0.308333333333333,85.266906988612,1.71665484133414,-0.878074757930461,3.95593635250918
590,Wide Interneuron,RSP,0.516666666666667,4.83370423188473,4.83389726737126,1.05560486531787,2.26119402985075
591,Wide Interneuron,RSP,0.566666666666667,139.833717173893,2.6068120911876,0.539768300670605,1.40556660039761
592,Narrow Interneuron,PAG,0.291666666666667,11.5571762299054,2.69027830357508,-0.800144922439657,3.40391924993665
593,Wide Interneuron,CA1,0.55,6.09553975172751,6.17740001364038,0.722361482658568,3.04013377926421
594,Wide Interneuron,RSP,0.566666666666667,8.13295659841255,4.19613485560785,0.431382821856769,2.16428571428571
595,Wide Interneuron,CA1,0.491666666666667,114.647535972895,10.617523420385,0.344065330775275,0.971249466671043
596,Narrow Interneuron,CA1,0.2,145.976283305083,3.37833677173479,1.03066516345272,6.50320415013732
597,Narrow Interneuron,CA1,0.216666666666667,5.72765028904773,4.55918344775206,1.01559819674239,2.1480572597137
598,Wide Interneuron,CA1,0.55,24.0410978823296,32.1345568281297,0.896738187252826,5.80844021514274
599,Pyramidal Cell,CA1,0.641666666666667,1.79049996071387,0.140041146180177,1.02525601806452,104.63963963964
600,Wide Interneuron,RSP,0.608333333333333,13.769036011448,3.75142554085926,1.05029820964657,4.80952380952381
601,Pyramidal Cell,RSP,0.516666666666667,10.9950987172456,0.526576858840071,0.689487792278935,61.2007434944238
602,Pyramidal Cell,CA1,0.433333333333333,3.59146615565432,0.307059523775606,0.994358560528215,16.823923979877
603,Pyramidal Cell,CA1,0.533333333333333,1.59536585896376,1.54946265295693,0.958331130110383,12.8218964441672
604,Narrow Interneuron,CA1,0.258333333333333,3.60994365416203,3.32225856580091,1.08947145900657,15.2452830188679
605,Wide Interneuron,CA1,0.475,26.4747904327757,34.1340333082369,1.06181680887261,6.50378787878787
606,Wide Interneuron,CA1,0.575,9.38294081171259,3.89952328911131,0.459446544877499,5.45945945945946
607,Wide Interneuron,CA1,0.5,6.50708239716246,4.97889801417487,-0.253663651346458,5.96818181818183
608,Narrow Interneuron,CA1,0.316666666666667,110.652617568607,4.39591761555541,1.01683001515032,1.70635024980279
609,Wide Interneuron,CA1,0.533333333333333,5.91209497360591,5.90991036893856,-0.767826351009491,0.977869986168742
610,Wide Interneuron,RSP,0.608333333333333,278.945113290716,2.91286545724459,1.00787255834414,3.34437086092715
611,Wide Interneuron,CA1,0.575,15.7101718203549,3.0095368025725,1.0388499969445,64.2727272727273
612,Narrow Interneuron,CA1,0.183333333333333,346.611073530871,1.6495429868525,1.04387066253738,5.68952204882823
613,Wide Interneuron,CA1,0.525,15.65822901172,3.98437963704308,1.08026484308527,22.4444444444444
614,Narrow Interneuron,CA1,0.341666666666667,41.789768572768,9.76321475927631,1.0351738094506,10.1
615,Wide Interneuron,RSP,0.7,3.66127674447392,3.48633150960291,0.948255185910442,7.70992366412213
616,Pyramidal Cell,CA1,0.525,1.0219686252626,0.429481874831507,1.0340978862868,9.56914053688247
617,Pyramidal Cell,RSP,0.766666666666667,2.21235666471215,1.7322569402204,0.964935384216049,4.48888888888889
618,Wide Interneuron,CA1,0.925,205.452030492317,5.32173605806191,-0.907594212308412,1.57888116914231
619,Pyramidal Cell,RSP,0.566666666666667,11.1186893724486,2.64914240704201,1.02452404107827,0.874458874458875
620,Wide Interneuron,RSP,0.758333333333333,10.2073480762045,10.8251447099226,0.241781365875664,0.449196031474512
621,Wide Interneuron,RSP,0.566666666666667,19.0732948420206,22.1963450206698,0.895374842159448,1.91806836679327
622,Pyramidal Cell,CA1,0.525,1.59964680661093,1.43654621933312,0.911937228989871,6.82432432432433
623,Wide Interneuron,CA1,0.533333333333333,10.09382629361,13.8089816444674,-0.326012883544202,0.950227617602428
624,Pyramidal Cell,CA1,0.816666666666667,2.94362635364203,2.70350688991747,0.569679490154488,7.02608695652174
625,Pyramidal Cell,CA1,0.566666666666667,2.69024781338604,2.68613759708204,0.83885414999631,8.14516129032259
626,Pyramidal Cell,CA1,0.466666666666667,2.53155137202808,1.67709386897816,-0.0237334292233299,19.005376344086
627,Narrow Interneuron,RSP,0.425,5.2031623562951,5.14698256104279,1.04140755344577,2.11149825783972
628,Wide Interneuron,CA1,0.591666666666667,86.8242501923642,1.29231367073365,0.344421446533125,0
629,Wide Interneuron,CA1,0.633333333333333,38.0255626046179,49.9993033477219,-0.151293939399743,4.91351351351351
630,Pyramidal Cell,CA1,0.583333333333333,1.87436721565002,1.76257264341782,0.71106616933107,5.48913043478261
631,Wide Interneuron,RSP,0.683333333333333,16.3510973649106,5.34974093661757,1.07623959489402,0.0854483925549916
632,Wide Interneuron,RSP,0.625,150.817977344813,2.13270466460534,0.806610276074888,2.40476190476191
633,Pyramidal Cell,CA1,0.591666666666667,9.56709028188248,0.482664022874816,0.392778128545572,81.2858464384829
634,Narrow Interneuron,CA1,0.3,27.2044571018153,0.450037282968794,1.02628946683799,24.962962962963
635,Wide Interneuron,RSP,0.433333333333333,4.84775633203626,4.86435815243995,1.05942222980115,0.586782861292665
636,Wide Interneuron,RSP,0.591666666666667,12.4729210272591,14.1401204580546,0.751169337377709,1.41615255187886
637,Narrow Interneuron,CA1,0.416666666666667,1.11358882532307,0.95906035189638,0.141129716094291,267.483516483516
638,Pyramidal Cell,CA1,0.508333333333333,1.34937797589355,0.397078538438165,1.04651310542363,6.35569403714565
639,Narrow Interneuron,CA1,0.408333333333333,6.31904727436795,0.394933964950863,0.948293960083232,36.7885256837892
640,Wide Interneuron,PAG,1.35833333333333,90.4636870917202,3.16792720568847,-0.996117878018239,0.131380959077486
641,Wide Interneuron,RSP,0.541666666666667,27.0037882111429,27.0697676782779,-0.000710941012113126,0
642,Wide Interneuron,CA1,0.591666666666667,18.007600337073,9.9759145905963,0.34442157699145,6.15853658536586
643,Pyramidal Cell,CA1,0.616666666666667,2.33461410709567,2.15968888270217,0.916318082518448,6.28843710292249
644,Wide Interneuron,CA1,0.55,48.3142300137181,14.4435057709531,0.474876852265378,0
645,Wide Interneuron,CA1,0.533333333333333,3.44852884379172,3.4441851080511,-0.747837951338265,1.12809773123909
646,Wide Interneuron,CA1,0.533333333333333,499.999999999997,1.06201363573427,0.995364785814773,4.16168533457141
647,Wide Interneuron,CA1,0.858333333333333,38.0917485207172,49.9461034428764,0.912153621042438,2.45344129554656
648,Wide Interneuron,CA1,0.5,17.424876475566,22.3765776979015,0.022841301529953,17.7506136475209
649,Pyramidal Cell,CA1,0.558333333333333,11.0963774532566,0.447126495221808,0.373365053057473,53.8666666666667
650,Pyramidal Cell,CA1,0.55,2.12690720602766,2.05197527537,-0.263249874681328,4.2306784660767
651,Narrow Interneuron,CA1,0.2,1.94104332354069,1.89380023508068,1.04525583584602,10.5759162303665
652,Wide Interneuron,RSP,0.716666666666667,19.0622362211084,42.372252273342,0.963022532892439,0.0263346587575777
653,Wide Interneuron,CA1,0.841666666666667,112.92738786442,2.94367162495172,0.734556032345497,5.94117647058823
654,Wide Interneuron,RSP,0.583333333333333,43.9294289516017,13.2244039557739,0.661485705722568,2.15581643543223
655,Pyramidal Cell,CA1,0.641666666666667,1.76241221349332,1.6684045929758,0.879389991517532,6.61572052401746
656,Pyramidal Cell,CA1,0.433333333333333,1.00000000002247,0.154660727103442,0.95802608493629,15.272981037636
657,Wide Interneuron,PAG,1.35833333333333,65.5568356999999,3.57871296836501,-1.03382438532233,0.194992102030071
658,Pyramidal Cell,CA1,0.833333333333333,7.02914137054785,0.583247983505153,-0.258588912648948,72.3126050420167
659,Pyramidal Cell,CA1,0.575,10.097463641368,0.677681621655668,0.279546702836055,68.144578313253
660,Wide Interneuron,RSP,0.575,6.45771536308908,4.86032764557904,0.981650795672199,2.16207951070336
661,Pyramidal Cell,CA1,0.466666666666667,5.50240098542603,0.407961977302897,-0.453199586285228,17.8135903768024
662,Wide Interneuron,CA1,0.683333333333333,9.1733068765311,11.9274400520483,0.8350423816375,1.29030837004405
663,Narrow Interneuron,CA1,0.4,9.95249851933769,1.21107996648177,0.17009293004534,58.5414012738852
664,Wide Interneuron,RSP,0.608333333333333,3.64837960166525,3.34445853514832,1.05029812141982,2.58974358974359
665,Pyramidal Cell,CA1,0.55,1.61217661315871,1.42085158331445,0.543423311361475,7.62583892617449
666,Pyramidal Cell,CA1,0.733333333333333,11.895609279832,1.30081269185136,0.0638097709974069,38.8461538461539
667,Pyramidal Cell,RSP,0.541666666666667,8.36563983011043,2.20941917237832,0.634608054352169,0
668,Wide Interneuron,RSP,0.641666666666667,98.7690114444503,1.49292305301371,0.994664738875439,84.1666666666667
669,Narrow Interneuron,RSP,0.4,12.6414971890519,3.7618621951712,1.02739666849077,NaN
670,Narrow Interneuron,CA1,0.208333333333333,38.3472163943308,2.30678496196923,1.00241895012712,1.75745738636364
671,Pyramidal Cell,CA1,0.508333333333333,1.34514192769481,1.34031123482656,-0.53094521479294,15.7466504263094
672,Pyramidal Cell,CA1,0.575,7.16781091069767,0.354531105555077,1.01873974036847,158.379710144927
673,Narrow Interneuron,RSP,0.358333333333333,49.9798734038703,12.2777102316748,0.884326056833803,1.6031746031746
674,Narrow Interneuron,RSP,0.408333333333333,5.57418519650542,3.25778583327865,1.00858377884151,0
675,Wide Interneuron,CA1,0.725,104.759887541592,2.87849204786518,-0.924750189343377,2.21674861017385
676,Wide Interneuron,RSP,0.525,9.87734710461051,13.5129366052374,0.915866630747846,0
677,Pyramidal Cell,RSP,0.641666666666667,4.76899556565553,2.62881605258793,0.994664870513315,101
678,Pyramidal Cell,RSP,0.525,3.07474150328701,2.43362420598019,0.912597911443879,0.26800606520091
679,Wide Interneuron,CA1,0.575,17.3374374259766,5.93180185883157,0.45944719092511,NaN
680,Wide Interneuron,RSP,0.6,6.8400981977529,4.89556252258236,0.653393315831065,2.11888111888112
681,Pyramidal Cell,RSP,0.608333333333333,10.8141151942952,2.14188978647952,0.885041188153717,0.34006734006734
682,Pyramidal Cell,RSP,0.558333333333333,2.59044788678116,1.94782377966315,0.639382951836434,0.538188277087034
683,Narrow Interneuron,CA1,0.2,7.96058098112556,0.105201415196019,1.04525557404212,20.2
684,Wide Interneuron,RSP,0.608333333333333,5.08641094609395,3.68471305723788,0.42738791582901,1.80357142857143
685,Wide Interneuron,CA1,0.633333333333333,477.941339927584,0.753443374738049,-0.0509810059701569,69.7186234817814
686,Narrow Interneuron,RSP,0.4,14.3094897141453,5.41352905693505,0.978074997925574,7.76923076923077
687,Pyramidal Cell,CA1,0.566666666666667,4.17145215771814,0.630814009445834,0.525448667041899,4.61488250652742
688,Wide Interneuron,RSP,0.575,16.5297817913398,28.3004108622195,0.861142021516796,1.37548638132296
689,Wide Interneuron,CA1,0.5,12.4177398262533,13.5266409265468,1.05211248395778,6.55905145691259
690,Wide Interneuron,CA1,0.608333333333333,9.15122642114861,10.0718227713284,0.821310829919809,1.84015125472671
691,Narrow Interneuron,RSP,0.416666666666667,15.9329991250254,3.46331146931302,0.842463980593767,Inf
692,Narrow Interneuron,PAG,0.166666666666667,170.212688862415,2.00063993832687,0.362531017260186,12.3469162995595
693,Wide Interneuron,RSP,1.26666666666667,377.88572877418,10.9691967758957,-1.00832937223462,1.0032628573684
694,Narrow Interneuron,RSP,0.4,12.3347868940936,4.86098414377117,1.03756147473226,2.4047619047619
695,Pyramidal Cell,RSP,0.55,14.2232493600943,2.39010819350979,0.659038534463541,0
696,Wide Interneuron,RSP,0.866666666666667,8.52575062041563,3.15211322087907,0.758475703339109,7.48148148148148
697,Pyramidal Cell,CA1,0.566666666666667,1.05412435262654,0.852942215070651,0.525448404474005,2.55234657039711
698,Wide Interneuron,RSP,0.491666666666667,16.2017968968152,20.5433730332893,1.00379881950376,1.53251445086705
699,Pyramidal Cell,CA1,0.5,5.39335211553767,0.534063280992717,0.238794074634095,32.723292469352
700,Wide Interneuron,CA1,0.858333333333333,39.7343446049007,44.0503559018295,0.912153546422964,1.82178932178932
701,Narrow Interneuron,RSP,0.408333333333333,167.045368001402,0.147559135709787,1.00164679711562,0
702,Pyramidal Cell,RSP,0.608333333333333,13.6711076858463,0.206136199086903,-0.357320597512073,59.4783769353977
703,Pyramidal Cell,RSP,0.5,2.57181570341285,2.27535181242183,1.0264184648151,5.50909090909091
704,Narrow Interneuron,RSP,0.225,10.9773509118589,6.63752417699063,1.00930836101154,0.990196078431373
705,Narrow Interneuron,RSP,0.408333333333333,15.9366154994658,27.9432307863692,1.07224180727264,0.834710743801654
706,Wide Interneuron,RSP,0.533333333333333,5.29696827767717,5.29865637420652,1.04488243838364,1.58742632612967
707,Narrow Interneuron,CA1,0.408333333333333,7.03421135444768,0.548599771904043,-0.254375831226808,55.151867219917
708,Narrow Interneuron,RSP,0.233333333333333,6.80410059505225,1.38930224667459,1.00490497470474,0.442206654991244
709,Wide Interneuron,PAG,1.35,7.28092983267427,5.03733351505366,-1.00740839243579,0.0895599010594111
710,Wide Interneuron,RSP,0.608333333333333,98.7920841866284,4.13035369300647,0.427387642400637,0
711,Narrow Interneuron,RSP,0.4,15.2410055148004,4.46086876050892,1.04761736272043,40.4
712,Wide Interneuron,CA1,0.766666666666667,13.6889166009366,18.4768424173553,0.854018578283435,2.17893401015228
713,Wide Interneuron,PAG,1.26666666666667,8.07511663047157,5.14749365489828,-1.00639365540499,0.112912241475685
714,Narrow Interneuron,PAG,0.258333333333333,31.222034074722,2.10277470019469,-0.597523696262089,2.92887989485323
715,Wide Interneuron,CA1,1.09166666666667,3.11816838603211,3.02474902457381,-0.462000777540732,5.83815028901734
716,Narrow Interneuron,RSP,0.241666666666667,10.1198933940449,6.84743895686429,0.98666709108457,0.56376127093173
717,Pyramidal Cell,CA1,0.65,3.90922693189897,0.189103592218598,-0.800852977335243,13.4615963855422
718,Wide Interneuron,RSP,0.55,6.15070665599351,4.56818171471917,0.932891227036556,0.235981308411215
719,Wide Interneuron,RSP,0.458333333333333,59.1221186020413,19.0845608465057,1.03062278500878,0.457842248413418
720,Wide Interneuron,CA1,0.541666666666667,6.35106838377473,6.41164574180989,0.909154032465967,0.420037807183365
721,Wide Interneuron,RSP,0.475,21.1701741467932,28.5067795416546,1.02555322217092,1.80357142857143
722,Narrow Interneuron,RSP,0.425,16.1675037043461,4.60099516840575,0.842892673316869,0
723,Pyramidal Cell,CA1,0.625,3.55695896668528,0.311031683891417,1.03506717586851,88.051282051282
724,Narrow Interneuron,CA1,0.158333333333333,217.356377740586,5.45441417566735,1.0157057777578,1.77866720032019
725,Narrow Interneuron,RSP,0.233333333333333,8.45520333430608,6.37144748051599,1.02483599282794,1.64227642276423
726,Narrow Interneuron,PAG,0.408333333333333,15.7347440009617,5.36784975521882,0.948086203998901,0
727,Wide Interneuron,RSP,0.691666666666667,7.80848046995746,7.81635672584406,0.893606440856215,0
728,Wide Interneuron,CA1,0.533333333333333,11.663786559119,13.7786024461403,0.271662900703094,1.96025878003697
729,Pyramidal Cell,RSP,0.733333333333333,4.08390725091371,2.41629869730531,0.945333771698568,0.14612652900171
730,Pyramidal Cell,RSP,0.458333333333333,2.69286616388245,1.79711516864169,0.885721024747898,0.369624885635865
731,Narrow Interneuron,RSP,0.408333333333333,16.4862315492106,11.5888278757493,1.05576561882105,2.34883720930233
732,Wide Interneuron,RSP,0.566666666666667,41.468918968074,14.9221817185046,1.09844659356986,0
733,Wide Interneuron,CA1,0.525,499.983975246686,8.37930603972936,-0.494893369535327,2.28313546918198
734,Wide Interneuron,RSP,0.608333333333333,4.98793796350842,5.03529921019775,0.783960114386862,2.525
735,Wide Interneuron,RSP,0.616666666666667,5.66397592210367,3.93678335866234,1.08252147969087,3.42067736185383
736,Wide Interneuron,CA1,0.55,3.22668897594361,3.16441920427879,1.07417746291639,5.24675324675325
737,Wide Interneuron,RSP,0.433333333333333,7.11121474912568,6.15816448450133,0.850060835592263,0.090420769919427
738,Wide Interneuron,CA1,0.491666666666667,68.4205110429047,26.7723021176318,0.292143694577814,0.892369477911647
739,Wide Interneuron,RSP,0.691666666666667,19.3322626694759,13.1567128405195,0.855784949599596,0
740,Pyramidal Cell,RSP,0.708333333333333,3.02742263091781,1.86100337331537,0.680346922978158,0.287339971550498
741,Wide Interneuron,RSP,0.816666666666667,6.49759948542122,8.64544814233902,0.409770909929944,0.26578947368421
742,Wide Interneuron,CA1,0.516666666666667,17.3769055087051,21.8830826175015,0.693157703774765,5.01203007518797
743,Narrow Interneuron,PAG,0.266666666666667,80.8407439806019,2.20623932889934,-0.406704351860155,2.42956448640435
744,Narrow Interneuron,RSP,0.408333333333333,15.3905859114016,6.1963210595915,0.843439135677741,0
745,Pyramidal Cell,RSP,0.791666666666667,3.71132466231215,2.95605334752143,0.304461239873426,0
746,Narrow Interneuron,CA1,0.416666666666667,17.3374374259766,5.93180185883157,0.877475951143123,Inf
747,Narrow Interneuron,CA1,0.291666666666667,3.06269051165465,0.544507468767524,0.96253407335737,15.7172208179402
748,Narrow Interneuron,CA1,0.325,16.6742682057205,0.313473951479919,1.02220901670086,27.4559499724112
749,Narrow Interneuron,RSP,0.4,1.05065233349809,0.602639348808438,1.04701158040668,5.61111111111111
750,Wide Interneuron,RSP,0.533333333333333,5.50396688774732,6.28523203615356,1.02659790896996,1.56024716786818
751,Narrow Interneuron,RSP,0.4,5.09687712880144,3.97397074478042,0.956880689547451,0
752,Narrow Interneuron,CA1,0.183333333333333,191.897752597061,4.46936536394507,1.03647947155518,5.49810689974625
753,Wide Interneuron,PAG,1.21666666666667,8.02623686712417,5.41791322702527,-1.04893770695564,0.126846926713948
754,Wide Interneuron,RSP,0.558333333333333,19.6238438466221,3.91316134473632,0.945417624722373,0.305135951661632
755,Wide Interneuron,RSP,0.783333333333333,9.94673042961662,9.98341455699634,0.54432097188011,2.31128526645768
756,Pyramidal Cell,CA1,0.525,2.4789387140286,2.3452290046505,-0.0149373780407761,7.03435294117647
